"time_value","geo_type","geo_value","rsv_pct_positive","flu_pct_positive","sarscov2_pct_positive","Season"
"2023-06-10","territory","nt",4.55,0,3.85,"2022-2023"
"2023-06-10","territory","nu",2.67,2.67,0,"2022-2023"
"2023-06-10","territory","yk",0,0,3.23,"2022-2023"
"2023-06-03","province","sk",0,2.19,2.94,"2022-2023"
"2023-06-03","province","ab",0.32,0.96,6.98,"2022-2023"
"2023-06-03","province","pe",0,0,13.04,"2022-2023"
"2023-06-03","province","ns",0.29,0,14.4,"2022-2023"
"2023-06-03","province","nl",5.05,0,9.4,"2022-2023"
"2023-06-03","province","nb",0.34,0.17,10.02,"2022-2023"
"2023-06-03","province","mb",0.32,0.96,7.34,"2022-2023"
"2023-06-03","territory","yk",0,0,0,"2022-2023"
"2023-06-03","territory","nu",2.75,7.34,0,"2022-2023"
"2023-06-03","territory","nt",13.79,20.69,0,"2022-2023"
"2023-05-27","province","mb",0.12,0.46,9.33,"2022-2023"
"2023-05-27","province","ns",0.6,0.15,17.02,"2022-2023"
"2023-05-27","province","nb",0.65,0.16,12.18,"2022-2023"
"2023-05-27","province","nl",2.26,0.75,9.77,"2022-2023"
"2023-05-27","province","ab",0.14,1.87,6.51,"2022-2023"
"2023-05-27","territory","nt",23.08,0,20,"2022-2023"
"2023-05-27","territory","nu",2.11,9.47,1.65,"2022-2023"
"2023-05-27","territory","yk",0,0,12.28,"2022-2023"
"2023-05-27","province","pe",0,16.67,8.75,"2022-2023"
"2023-05-27","province","sk",0,2.08,5.29,"2022-2023"
"2023-05-20","province","ab",0.26,2.08,8.02,"2022-2023"
"2023-05-20","province","sk",0.36,4.4,6.17,"2022-2023"
"2023-05-20","territory","nt",8.33,25,7.14,"2022-2023"
"2023-05-20","territory","nu",3.17,12.7,4.88,"2022-2023"
"2023-05-20","territory","yk",0,0,6.67,"2022-2023"
"2023-05-20","province","ns",0.53,0.26,19.23,"2022-2023"
"2023-05-20","province","nl",3.5,2.72,9.18,"2022-2023"
"2023-05-20","province","nb",0.84,0.67,13.82,"2022-2023"
"2023-05-20","province","mb",0.11,1.39,9.24,"2022-2023"
"2023-05-20","province","pe",0,0,3.85,"2022-2023"
"2023-05-13","territory","nt",16.67,0,0,"2022-2023"
"2023-05-13","territory","nu",7.92,11.88,2.21,"2022-2023"
"2023-05-13","territory","yk",0,0,2.78,"2022-2023"
"2023-05-13","province","sk",0.32,4.77,7.78,"2022-2023"
"2023-05-13","province","ab",0.24,2.91,9.59,"2022-2023"
"2023-05-13","province","mb",0.41,1.22,10.69,"2022-2023"
"2023-05-13","province","nb",0.68,0.32,12.61,"2022-2023"
"2023-05-13","province","nl",4.25,1.16,12.83,"2022-2023"
"2023-05-13","province","ns",0.52,0.39,18.54,"2022-2023"
"2023-05-13","province","pe",7.41,3.7,9,"2022-2023"
"2023-05-06","territory","nu",4.55,11.82,1.49,"2022-2023"
"2023-05-06","territory","nt",12.5,0,10.53,"2022-2023"
"2023-05-06","province","pe",3.23,0,12.93,"2022-2023"
"2023-05-06","province","sk",0.67,3.37,8.53,"2022-2023"
"2023-05-06","territory","yk",0,0,6.25,"2022-2023"
"2023-05-06","province","mb",0.9,0.9,12.96,"2022-2023"
"2023-05-06","province","nb",0.44,0.59,11.94,"2022-2023"
"2023-05-06","province","nl",7.22,0,13.07,"2022-2023"
"2023-05-06","province","ab",0.22,3.34,9.14,"2022-2023"
"2023-05-06","province","ns",1.19,0.53,16.77,"2022-2023"
"2023-04-29","province","sk",0.9,2.31,8.81,"2022-2023"
"2023-04-29","province","ns",1.09,0.54,15.65,"2022-2023"
"2023-04-29","province","nl",7.41,0.31,9.54,"2022-2023"
"2023-04-29","province","nb",0.47,0.46,11.93,"2022-2023"
"2023-04-29","province","mb",1.37,1.28,10.42,"2022-2023"
"2023-04-29","province","pe",1.75,0,14.53,"2022-2023"
"2023-04-29","province","ab",0.25,2.86,9.22,"2022-2023"
"2023-04-29","territory","nt",0,0,0,"2022-2023"
"2023-04-29","territory","nu",5.81,15.12,1.79,"2022-2023"
"2023-04-29","territory","yk",5.26,0,7.14,"2022-2023"
"2023-04-22","province","mb",0.91,5.92,13.69,"2022-2023"
"2023-04-22","province","ab",0.82,31.87,10.6,"2022-2023"
"2023-04-22","province","nb",1.26,2.99,12.52,"2022-2023"
"2023-04-22","province","pe",2.27,0,8.89,"2022-2023"
"2023-04-22","province","nl",6.8,2.96,11.13,"2022-2023"
"2023-04-22","province","ns",2,22.62,15.53,"2022-2023"
"2023-04-22","territory","nu",6.99,27.27,1.84,"2022-2023"
"2023-04-22","territory","yk",6.25,6.25,14.29,"2022-2023"
"2023-04-22","province","sk",1.23,5.63,10.46,"2022-2023"
"2023-04-22","territory","nt",15,5,10,"2022-2023"
"2023-04-15","territory","nt",0,15.38,7.69,"2022-2023"
"2023-04-15","territory","nu",6.58,30.26,0,"2022-2023"
"2023-04-15","territory","yk",NA,NA,NA,"2022-2023"
"2023-04-15","province","pe",6.56,0.82,12.59,"2022-2023"
"2023-04-15","province","ns",0.79,0.34,18.87,"2022-2023"
"2023-04-15","province","sk",1.5,1.34,10.43,"2022-2023"
"2023-04-15","province","nb",0.39,0.64,11.9,"2022-2023"
"2023-04-15","province","nl",7.89,0,13.06,"2022-2023"
"2023-04-15","province","mb",0.86,0.86,14.94,"2022-2023"
"2023-04-15","province","ab",0.68,2.13,8.53,"2022-2023"
"2023-04-08","province","sk",1.58,0.93,8.2,"2022-2023"
"2023-04-08","territory","yk",7.69,0,12.96,"2022-2023"
"2023-04-08","territory","nt",NA,NA,NA,"2022-2023"
"2023-04-08","province","ab",0.42,2.47,8.98,"2022-2023"
"2023-04-08","province","mb",1.65,0.39,14.43,"2022-2023"
"2023-04-08","province","nb",0.53,0.39,11.5,"2022-2023"
"2023-04-08","province","nl",6.21,0.33,16.21,"2022-2023"
"2023-04-08","province","ns",1.32,0.11,16.22,"2022-2023"
"2023-04-08","province","pe",4.31,0.86,18.03,"2022-2023"
"2023-04-08","territory","nu",16.05,16.05,0.87,"2022-2023"
"2023-04-01","province","ab",1.15,1.99,8.98,"2022-2023"
"2023-04-01","province","sk",1.89,0.72,10.46,"2022-2023"
"2023-04-01","territory","nt",0,0,0,"2022-2023"
"2023-04-01","territory","nu",9.21,13.16,8.41,"2022-2023"
"2023-04-01","territory","yk",3.85,3.85,5.66,"2022-2023"
"2023-04-01","province","mb",NA,NA,NA,"2022-2023"
"2023-04-01","province","nb",1.53,1.32,14.15,"2022-2023"
"2023-04-01","province","nl",6.03,0.29,15.06,"2022-2023"
"2023-04-01","province","ns",1.45,0.1,16.64,"2022-2023"
"2023-04-01","province","pe",5.71,0.71,21.06,"2022-2023"
"2023-03-25","province","pe",7.35,0,20.06,"2022-2023"
"2023-03-25","province","sk",3.41,0.39,10.03,"2022-2023"
"2023-03-25","territory","nt",0,0,8.33,"2022-2023"
"2023-03-25","territory","nu",NA,NA,NA,"2022-2023"
"2023-03-25","territory","yk",14.71,5.88,9.43,"2022-2023"
"2023-03-25","province","mb",1.1,0.17,14.63,"2022-2023"
"2023-03-25","province","nl",6.55,0.89,10.89,"2022-2023"
"2023-03-25","province","ns",1.44,0.1,15.96,"2022-2023"
"2023-03-25","province","ab",1.09,2.01,8.72,"2022-2023"
"2023-03-25","province","nb",1.11,1.04,16.6,"2022-2023"
"2023-03-18","province","pe",5.67,0.71,17.31,"2022-2023"
"2023-03-18","province","sk",3.66,0.66,8.76,"2022-2023"
"2023-03-18","territory","nt",25,0,0,"2022-2023"
"2023-03-18","territory","yk",33.33,6.67,10.67,"2022-2023"
"2023-03-18","territory","nu",10.29,2.94,12.5,"2022-2023"
"2023-03-18","province","mb",1.86,0.07,15.28,"2022-2023"
"2023-03-18","province","nb",1.74,0.64,20.95,"2022-2023"
"2023-03-18","province","nl",9.54,0.62,13.85,"2022-2023"
"2023-03-18","province","ab",1.38,2.42,8.78,"2022-2023"
"2023-03-18","province","ns",0.99,0.27,15.66,"2022-2023"
"2023-03-11","province","sk",5.17,0.82,8.3,"2022-2023"
"2023-03-11","territory","yk",16,8,13.27,"2022-2023"
"2023-03-11","territory","nu",12.5,0,8.51,"2022-2023"
"2023-03-11","territory","nt",21.43,3.57,13.33,"2022-2023"
"2023-03-11","province","ab",2.17,1.42,9.21,"2022-2023"
"2023-03-11","province","pe",2.78,0,13.64,"2022-2023"
"2023-03-11","province","mb",3.04,0.38,13.26,"2022-2023"
"2023-03-11","province","nb",2.4,0.66,23.38,"2022-2023"
"2023-03-11","province","nl",5.62,0,16.22,"2022-2023"
"2023-03-11","province","ns",2.77,0.09,15.64,"2022-2023"
"2023-03-04","province","sk",8.87,0.41,7.01,"2022-2023"
"2023-03-04","province","nl",5.61,0.66,17,"2022-2023"
"2023-03-04","province","ns",2.18,0.2,15.14,"2022-2023"
"2023-03-04","province","pe",14.09,2.68,12.76,"2022-2023"
"2023-03-04","territory","nu",5.56,5.56,7,"2022-2023"
"2023-03-04","territory","nt",12.5,0,13.95,"2022-2023"
"2023-03-04","territory","yk",3.33,3.33,10.38,"2022-2023"
"2023-03-04","province","mb",3.63,0.91,13.64,"2022-2023"
"2023-03-04","province","nb",4.71,0.21,20.53,"2022-2023"
"2023-03-04","province","ab",3.15,1.05,8.11,"2022-2023"
"2023-02-25","province","nb",5.18,0.16,22.42,"2022-2023"
"2023-02-25","province","mb",5.74,0.1,11.81,"2022-2023"
"2023-02-25","province","nl",7.74,0,21.74,"2022-2023"
"2023-02-25","province","ns",5.19,0,17.23,"2022-2023"
"2023-02-25","province","sk",12.12,1.02,6.83,"2022-2023"
"2023-02-25","territory","yk",15.62,3.12,13.46,"2022-2023"
"2023-02-25","territory","nu",5.88,17.65,8.22,"2022-2023"
"2023-02-25","territory","nt",22.73,0,23.33,"2022-2023"
"2023-02-25","province","ab",3.89,1.48,8.24,"2022-2023"
"2023-02-25","province","pe",20.99,0.62,9.54,"2022-2023"
"2023-02-18","province","mb",4.97,0.33,9.79,"2022-2023"
"2023-02-18","province","nb",6.28,0.07,17.39,"2022-2023"
"2023-02-18","province","nl",7.31,0,15.25,"2022-2023"
"2023-02-18","province","ns",5.51,0.09,19.42,"2022-2023"
"2023-02-18","province","pe",22.9,0.76,14.08,"2022-2023"
"2023-02-18","territory","yk",9.76,0,22.76,"2022-2023"
"2023-02-18","province","ab",5.03,1.86,8.61,"2022-2023"
"2023-02-18","territory","nt",15,0,8.33,"2022-2023"
"2023-02-18","province","sk",12.49,0.31,6.27,"2022-2023"
"2023-02-18","territory","nu",4.35,0,0,"2022-2023"
"2023-02-11","province","pe",19.13,0,12.96,"2022-2023"
"2023-02-11","province","sk",11.8,0.6,6.27,"2022-2023"
"2023-02-11","territory","nu",1.92,0,7.21,"2022-2023"
"2023-02-11","province","ns",7.69,0.16,21.39,"2022-2023"
"2023-02-11","province","ab",6.45,2.13,9.31,"2022-2023"
"2023-02-11","territory","yk",25,0,4.95,"2022-2023"
"2023-02-11","territory","nt",13.64,0,19.15,"2022-2023"
"2023-02-11","province","nl",3.78,0,11.37,"2022-2023"
"2023-02-11","province","nb",6.9,0.14,17.55,"2022-2023"
"2023-02-11","province","mb",4.83,0.45,10.25,"2022-2023"
"2023-02-04","province","ab",10.5,1.79,10.43,"2022-2023"
"2023-02-04","province","sk",13.77,0.28,6.13,"2022-2023"
"2023-02-04","province","pe",16.04,0.94,8.82,"2022-2023"
"2023-02-04","province","mb",6.18,0.82,9.9,"2022-2023"
"2023-02-04","province","nb",9.05,0.07,16.57,"2022-2023"
"2023-02-04","province","nl",4.58,0.7,12.91,"2022-2023"
"2023-02-04","province","ns",6.92,0.31,25.1,"2022-2023"
"2023-02-04","territory","nt",14.81,0,0,"2022-2023"
"2023-02-04","territory","nu",3.77,0,10.17,"2022-2023"
"2023-02-04","territory","yk",23.81,0,2.83,"2022-2023"
"2023-01-28","province","ab",12.31,1.48,12.56,"2022-2023"
"2023-01-28","province","pe",25,3.23,11.01,"2022-2023"
"2023-01-28","province","sk",15.86,0.58,4.32,"2022-2023"
"2023-01-28","territory","nt",26.09,0,5.26,"2022-2023"
"2023-01-28","province","mb",5.74,0.68,10.51,"2022-2023"
"2023-01-28","province","ns",6.84,0.21,24.61,"2022-2023"
"2023-01-28","territory","nu",2.08,0,8.74,"2022-2023"
"2023-01-28","province","nb",7.15,0.59,12.73,"2022-2023"
"2023-01-28","territory","yk",13.64,0,4.62,"2022-2023"
"2023-01-28","province","nl",7.22,0,10.38,"2022-2023"
"2023-01-21","territory","nt",33.33,0,8.57,"2022-2023"
"2023-01-21","territory","nu",2.5,0,10.37,"2022-2023"
"2023-01-21","territory","yk",4,0,6.14,"2022-2023"
"2023-01-21","province","sk",13.29,0.88,4.83,"2022-2023"
"2023-01-21","province","pe",16.97,1.82,19.07,"2022-2023"
"2023-01-21","province","ns",8.46,1.9,24.53,"2022-2023"
"2023-01-21","province","nl",4.91,1.16,15.04,"2022-2023"
"2023-01-21","province","nb",8.84,0.51,10.24,"2022-2023"
"2023-01-21","province","mb",8.26,0.79,10.56,"2022-2023"
"2023-01-21","province","ab",13.09,1.8,12.04,"2022-2023"
"2023-01-14","territory","nt",NA,NA,NA,"2022-2023"
"2023-01-14","territory","nu",2.99,0,11.76,"2022-2023"
"2023-01-14","territory","yk",2.22,11.11,5.47,"2022-2023"
"2023-01-14","province","ns",8.77,2.41,24.71,"2022-2023"
"2023-01-14","province","nl",2.14,5.08,13.81,"2022-2023"
"2023-01-14","province","pe",15,5,17.94,"2022-2023"
"2023-01-14","province","sk",14.45,1.52,5.06,"2022-2023"
"2023-01-14","province","mb",8.74,1.93,11.34,"2022-2023"
"2023-01-14","province","nb",6.53,1.87,10.55,"2022-2023"
"2023-01-14","province","ab",15.5,2.03,14.61,"2022-2023"
"2023-01-07","province","pe",13.76,3.67,18.42,"2022-2023"
"2023-01-07","territory","yk",1.89,11.32,12.23,"2022-2023"
"2023-01-07","territory","nu",3.28,4.92,15.28,"2022-2023"
"2023-01-07","province","sk",15.53,2.18,6.6,"2022-2023"
"2023-01-07","territory","nt",NA,NA,NA,"2022-2023"
"2023-01-07","province","nl",4.52,9.03,19.59,"2022-2023"
"2023-01-07","province","ab",18.21,3.55,15.53,"2022-2023"
"2023-01-07","province","ns",9.14,3.9,23.18,"2022-2023"
"2023-01-07","province","nb",9.61,4.88,12.96,"2022-2023"
"2023-01-07","province","mb",10.61,2.78,9.41,"2022-2023"
"2022-12-31","province","ab",18.94,7.54,15.94,"2022-2023"
"2022-12-31","territory","nu",0,4.44,10.89,"2022-2023"
"2022-12-31","territory","yk",11.43,20,3.12,"2022-2023"
"2022-12-31","province","sk",14.59,5,6.58,"2022-2023"
"2022-12-31","province","pe",11.96,7.07,21.23,"2022-2023"
"2022-12-31","province","mb",10.88,5.96,10.4,"2022-2023"
"2022-12-31","province","nb",7.81,8.82,13.66,"2022-2023"
"2022-12-31","province","nl",3.45,17.24,18.43,"2022-2023"
"2022-12-31","territory","nt",NA,NA,NA,"2022-2023"
"2022-12-31","province","ns",8.79,8.2,25.17,"2022-2023"
"2022-12-17","province","ns",7.94,21.66,14.88,"2022-2023"
"2022-12-17","province","pe",6.21,28.57,19.94,"2022-2023"
"2022-12-17","province","nl",2.09,27.95,14.53,"2022-2023"
"2022-12-17","province","nb",6.76,23.15,11.98,"2022-2023"
"2022-12-17","province","mb",6.83,13.6,11.31,"2022-2023"
"2022-12-17","province","ab",17.64,13.08,13.16,"2022-2023"
"2022-12-17","province","sk",NA,NA,NA,"2022-2023"
"2022-12-17","territory","yk",0,38.78,6.5,"2022-2023"
"2022-12-17","territory","nu",4.69,12.5,16.98,"2022-2023"
"2022-12-17","territory","nt",2.27,31.82,19.64,"2022-2023"
"2022-12-10","territory","yk",1.39,48.61,2.01,"2022-2023"
"2022-12-10","territory","nt",3.45,41.38,8.15,"2022-2023"
"2022-12-10","territory","nu",3.39,18.64,3.33,"2022-2023"
"2022-12-10","province","nl",3.26,31.31,13.72,"2022-2023"
"2022-12-10","province","ns",6.33,28,11.92,"2022-2023"
"2022-12-10","province","pe",6.54,33.64,21.93,"2022-2023"
"2022-12-10","province","sk",5.42,20.1,6.58,"2022-2023"
"2022-12-10","province","nb",5.74,28.18,14.02,"2022-2023"
"2022-12-10","province","mb",5.45,27.24,10.51,"2022-2023"
"2022-12-10","province","ab",11.29,18.25,14.16,"2022-2023"
"2022-12-03","province","mb",3.96,19.49,14.46,"2022-2023"
"2022-12-03","province","nb",4.69,29.71,12.29,"2022-2023"
"2022-12-03","province","nl",3.49,23.06,18.35,"2022-2023"
"2022-12-03","province","ns",6.26,26.02,11.4,"2022-2023"
"2022-12-03","territory","nu",0,15.52,9.68,"2022-2023"
"2022-12-03","territory","yk",0,65.38,6.11,"2022-2023"
"2022-12-03","territory","nt",4.11,30.14,8.75,"2022-2023"
"2022-12-03","province","sk",3.86,25.52,6.62,"2022-2023"
"2022-12-03","province","pe",6.35,42.33,22.62,"2022-2023"
"2022-12-03","province","ab",9.14,25.65,14.23,"2022-2023"
"2022-11-26","province","ab",6.96,31.65,14.12,"2022-2023"
"2022-11-26","province","pe",4.5,35.14,22.3,"2022-2023"
"2022-11-26","province","nb",5.82,23.62,12.92,"2022-2023"
"2022-11-26","province","mb",2.25,21.42,14.07,"2022-2023"
"2022-11-26","province","nl",4.71,10.88,20.94,"2022-2023"
"2022-11-26","province","ns",6.9,26.25,11.63,"2022-2023"
"2022-11-26","territory","yk",0,54.55,2.99,"2022-2023"
"2022-11-26","territory","nu",1.82,12.73,4.95,"2022-2023"
"2022-11-26","territory","nt",2.35,12.94,23.6,"2022-2023"
"2022-11-26","province","sk",2.67,29.36,6.8,"2022-2023"
"2022-11-19","province","nb",5.96,15.25,NA,"2022-2023"
"2022-11-19","territory","nt",7.84,7.84,NA,"2022-2023"
"2022-11-19","territory","nu",0,11.88,NA,"2022-2023"
"2022-11-19","province","ns",8,15.42,NA,"2022-2023"
"2022-11-19","territory","yk",0,10.53,NA,"2022-2023"
"2022-11-19","province","nl",4.14,2.87,NA,"2022-2023"
"2022-11-19","province","mb",5.53,15.6,NA,"2022-2023"
"2022-11-19","province","sk",1.86,34.29,NA,"2022-2023"
"2022-11-19","province","pe",1.15,28.74,NA,"2022-2023"
"2022-11-19","province","ab",5.71,32.21,NA,"2022-2023"
"2022-11-12","province","sk",1.93,31.96,NA,"2022-2023"
"2022-11-12","province","mb",5.52,7.36,NA,"2022-2023"
"2022-11-12","province","ns",11.99,9.12,NA,"2022-2023"
"2022-11-12","province","nl",7.79,2.87,NA,"2022-2023"
"2022-11-12","province","pe",0,21.43,NA,"2022-2023"
"2022-11-12","territory","nt",5.36,3.57,NA,"2022-2023"
"2022-11-12","province","nb",3.61,17.27,NA,"2022-2023"
"2022-11-12","province","ab",3.62,31.41,NA,"2022-2023"
"2022-11-12","territory","nu",0,28.12,NA,"2022-2023"
"2022-11-12","territory","yk",0,0,NA,"2022-2023"
"2022-11-05","province","mb",2.96,0.9,NA,"2022-2023"
"2022-11-05","province","nb",1.5,11.35,NA,"2022-2023"
"2022-11-05","province","nl",3.64,0.45,NA,"2022-2023"
"2022-11-05","province","ns",12.29,7.71,NA,"2022-2023"
"2022-11-05","province","pe",1.59,9.52,NA,"2022-2023"
"2022-11-05","province","sk",1.71,21.43,NA,"2022-2023"
"2022-11-05","territory","nu",1.67,39.17,NA,"2022-2023"
"2022-11-05","territory","nt",2.38,0,NA,"2022-2023"
"2022-11-05","province","ab",3.74,20.41,NA,"2022-2023"
"2022-11-05","territory","yk",0,0,NA,"2022-2023"
"2022-10-29","province","ns",6.44,3.03,NA,"2022-2023"
"2022-10-29","province","nl",4.92,0,NA,"2022-2023"
"2022-10-29","province","nb",NA,NA,NA,"2022-2023"
"2022-10-29","province","mb",2.87,1.92,NA,"2022-2023"
"2022-10-29","territory","nt",7.55,0,NA,"2022-2023"
"2022-10-29","territory","nu",1.03,34.02,NA,"2022-2023"
"2022-10-29","province","sk",1.76,8.06,NA,"2022-2023"
"2022-10-29","territory","yk",0,0,NA,"2022-2023"
"2022-10-29","province","pe",1.79,0,NA,"2022-2023"
"2022-10-29","province","ab",2.63,8.32,NA,"2022-2023"
"2022-10-22","province","sk",1.06,2.46,NA,"2022-2023"
"2022-10-22","territory","nt",4.17,2.08,NA,"2022-2023"
"2022-10-22","territory","nu",NA,NA,NA,"2022-2023"
"2022-10-22","territory","yk",16.67,0,NA,"2022-2023"
"2022-10-22","province","nb",0,3.91,NA,"2022-2023"
"2022-10-22","province","pe",2.44,2.44,NA,"2022-2023"
"2022-10-22","province","ns",7.5,2.08,NA,"2022-2023"
"2022-10-22","province","nl",3.85,0,NA,"2022-2023"
"2022-10-22","province","ab",2.61,2.37,NA,"2022-2023"
"2022-10-22","province","mb",1.15,0.43,NA,"2022-2023"
"2022-10-15","province","mb",1.07,0.46,NA,"2022-2023"
"2022-10-15","province","pe",0,0,NA,"2022-2023"
"2022-10-15","province","nb",2.03,1.59,NA,"2022-2023"
"2022-10-15","province","nl",6.38,0,NA,"2022-2023"
"2022-10-15","province","ns",4,3.11,NA,"2022-2023"
"2022-10-15","territory","yk",0,0,NA,"2022-2023"
"2022-10-15","territory","nt",2.04,0,NA,"2022-2023"
"2022-10-15","territory","nu",1.41,18.31,NA,"2022-2023"
"2022-10-15","province","ab",1.56,1.27,NA,"2022-2023"
"2022-10-15","province","sk",0.49,0.54,NA,"2022-2023"
"2022-10-08","province","nb",0.71,0.48,NA,"2022-2023"
"2022-10-08","territory","yk",0,0,NA,"2022-2023"
"2022-10-08","territory","nu",2.15,6.45,NA,"2022-2023"
"2022-10-08","province","nl",2.91,0,NA,"2022-2023"
"2022-10-08","territory","nt",2.27,0,NA,"2022-2023"
"2022-10-08","province","ns",5.85,0,NA,"2022-2023"
"2022-10-08","province","pe",5.41,0,NA,"2022-2023"
"2022-10-08","province","sk",0,0,NA,"2022-2023"
"2022-10-08","province","mb",0.88,0,NA,"2022-2023"
"2022-10-08","province","ab",0.43,1.32,NA,"2022-2023"
"2022-10-01","territory","yk",0,0,NA,"2022-2023"
"2022-10-01","province","pe",0,0,NA,"2022-2023"
"2022-10-01","province","sk",0,0,NA,"2022-2023"
"2022-10-01","province","ab",0.95,0.94,NA,"2022-2023"
"2022-10-01","province","ns",3.35,1.68,NA,"2022-2023"
"2022-10-01","province","nl",5.68,0,NA,"2022-2023"
"2022-10-01","province","nb",0.58,0,NA,"2022-2023"
"2022-10-01","province","mb",0.64,0,NA,"2022-2023"
"2022-10-01","territory","nt",0,0,NA,"2022-2023"
"2022-10-01","territory","nu",1.3,5.19,NA,"2022-2023"
"2022-09-24","province","ns",0.5,0.5,NA,"2022-2023"
"2022-09-24","province","nl",1.53,0,NA,"2022-2023"
"2022-09-24","province","nb",0.75,0,NA,"2022-2023"
"2022-09-24","province","mb",NA,NA,NA,"2022-2023"
"2022-09-24","province","ab",0.42,0.64,NA,"2022-2023"
"2022-09-24","province","pe",4.55,0,NA,"2022-2023"
"2022-09-24","territory","nu",2.04,2.04,NA,"2022-2023"
"2022-09-24","territory","yk",0,0,NA,"2022-2023"
"2022-09-24","territory","nt",0,0,NA,"2022-2023"
"2022-09-24","province","sk",0.21,0,NA,"2022-2023"
"2022-09-17","province","nl",2.56,0,NA,"2022-2023"
"2022-09-17","province","nb",NA,NA,NA,"2022-2023"
"2022-09-17","territory","nt",6.82,0,NA,"2022-2023"
"2022-09-17","province","mb",0.8,0,NA,"2022-2023"
"2022-09-17","province","ab",0.74,0.22,NA,"2022-2023"
"2022-09-17","province","ns",0.82,0.41,NA,"2022-2023"
"2022-09-17","territory","nu",0,1.39,NA,"2022-2023"
"2022-09-17","province","pe",0,0,NA,"2022-2023"
"2022-09-17","territory","yk",0,0,NA,"2022-2023"
"2022-09-17","province","sk",0,0.25,NA,"2022-2023"
"2022-09-10","province","ns",0.62,0,NA,"2022-2023"
"2022-09-10","province","ab",0.54,0.25,NA,"2022-2023"
"2022-09-10","province","mb",0.42,0,NA,"2022-2023"
"2022-09-10","province","nb",0,0,NA,"2022-2023"
"2022-09-10","province","nl",2.11,0,NA,"2022-2023"
"2022-09-10","province","pe",0,0,NA,"2022-2023"
"2022-09-10","province","sk",0.78,0.52,NA,"2022-2023"
